sensor_id,sensor,usd,category,contact,privacy,outcome_key,outcome_question,domain
S305,IIS3DWB wideband vibration sensor,45.0,Motion & Vibration,Contact,None,imbalance,Is it out of balance or misaligned?,Machine health
S305,IIS3DWB wideband vibration sensor,45.0,Motion & Vibration,Contact,None,lubrication-failing,Is lubrication breaking down?,Machine health
S306,ICM-42688-P low-noise IMU,10.0,Motion & Vibration,Contact,None,how-fast-moving,How fast am I moving?,Navigation & space
S306,ICM-42688-P low-noise IMU,10.0,Motion & Vibration,Contact,None,imbalance,Is it out of balance or misaligned?,Machine health
S306,ICM-42688-P low-noise IMU,10.0,Motion & Vibration,Contact,None,object-moved,Has it been moved or disturbed?,Objects & assets
S306,ICM-42688-P low-noise IMU,10.0,Motion & Vibration,Contact,None,rotation-speed,How fast is it turning?,Machine health
S306,ICM-42688-P low-noise IMU,10.0,Motion & Vibration,Contact,None,which-way-facing,Which way am I pointing?,Navigation & space
S307,ICM-45686 premium 6-axis IMU,12.0,Motion & Vibration,Contact,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S307,ICM-45686 premium 6-axis IMU,12.0,Motion & Vibration,Contact,None,how-fast-moving,How fast am I moving?,Navigation & space
S307,ICM-45686 premium 6-axis IMU,12.0,Motion & Vibration,Contact,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S307,ICM-45686 premium 6-axis IMU,12.0,Motion & Vibration,Contact,None,object-dropped,"Was it dropped, and how hard?",Objects & assets
S307,ICM-45686 premium 6-axis IMU,12.0,Motion & Vibration,Contact,None,which-way-facing,Which way am I pointing?,Navigation & space
S308,ADXL1002 wideband analog vibration sensor,95.0,Motion & Vibration,Contact,None,bearing-failing,Is a bearing starting to fail?,Machine health
S308,ADXL1002 wideband analog vibration sensor,95.0,Motion & Vibration,Contact,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S308,ADXL1002 wideband analog vibration sensor,95.0,Motion & Vibration,Contact,None,imbalance,Is it out of balance or misaligned?,Machine health
S308,ADXL1002 wideband analog vibration sensor,95.0,Motion & Vibration,Contact,None,lubrication-failing,Is lubrication breaking down?,Machine health
S308,ADXL1002 wideband analog vibration sensor,95.0,Motion & Vibration,Contact,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S309,ADXL1005 ultra-wideband analog accelerometer,110.0,Motion & Vibration,Contact,None,air-leak,"Is compressed air leaking, and where?",Machine health
S309,ADXL1005 ultra-wideband analog accelerometer,110.0,Motion & Vibration,Contact,None,arc-or-discharge,Is there electrical arcing or partial discharge?,Machine health
S309,ADXL1005 ultra-wideband analog accelerometer,110.0,Motion & Vibration,Contact,None,bearing-failing,Is a bearing starting to fail?,Machine health
S309,ADXL1005 ultra-wideband analog accelerometer,110.0,Motion & Vibration,Contact,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S309,ADXL1005 ultra-wideband analog accelerometer,110.0,Motion & Vibration,Contact,None,imbalance,Is it out of balance or misaligned?,Machine health
S310,ADIS16505-2 tactical-grade IMU,825.0,Motion & Vibration,Contact,None,how-far-travelled,How far have I gone?,Navigation & space
S310,ADIS16505-2 tactical-grade IMU,825.0,Motion & Vibration,Contact,None,how-fast-moving,How fast am I moving?,Navigation & space
S310,ADIS16505-2 tactical-grade IMU,825.0,Motion & Vibration,Contact,None,returned-to-spot,Am I back at the exact same place?,Navigation & space
S310,ADIS16505-2 tactical-grade IMU,825.0,Motion & Vibration,Contact,None,structure-moved,Has this structure shifted or tilted since last time?,Navigation & space
S310,ADIS16505-2 tactical-grade IMU,825.0,Motion & Vibration,Contact,None,which-way-facing,Which way am I pointing?,Navigation & space
S311,352C33 IEPE piezoelectric accelerometer,450.0,Motion & Vibration,Contact,None,bearing-failing,Is a bearing starting to fail?,Machine health
S311,352C33 IEPE piezoelectric accelerometer,450.0,Motion & Vibration,Contact,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S311,352C33 IEPE piezoelectric accelerometer,450.0,Motion & Vibration,Contact,None,imbalance,Is it out of balance or misaligned?,Machine health
S311,352C33 IEPE piezoelectric accelerometer,450.0,Motion & Vibration,Contact,None,lubrication-failing,Is lubrication breaking down?,Machine health
S311,352C33 IEPE piezoelectric accelerometer,450.0,Motion & Vibration,Contact,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S312,SCA3300 industrial inclinometer/accelerometer,50.0,Motion & Vibration,Contact,None,am-i-level,"Is this level, and by how much is it off?",Navigation & space
S312,SCA3300 industrial inclinometer/accelerometer,50.0,Motion & Vibration,Contact,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S312,SCA3300 industrial inclinometer/accelerometer,50.0,Motion & Vibration,Contact,None,object-moved,Has it been moved or disturbed?,Objects & assets
S312,SCA3300 industrial inclinometer/accelerometer,50.0,Motion & Vibration,Contact,None,posture,What posture is this body in?,Body & health
S312,SCA3300 industrial inclinometer/accelerometer,50.0,Motion & Vibration,Contact,None,structure-moved,Has this structure shifted or tilted since last time?,Navigation & space
S314,L3GD20H gyro-only 3-axis,20.0,Motion & Vibration,Contact,None,imbalance,Is it out of balance or misaligned?,Machine health
S314,L3GD20H gyro-only 3-axis,20.0,Motion & Vibration,Contact,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S314,L3GD20H gyro-only 3-axis,20.0,Motion & Vibration,Contact,None,rotation-speed,How fast is it turning?,Machine health
S314,L3GD20H gyro-only 3-axis,20.0,Motion & Vibration,Contact,None,tremor-present,"Is there a tremor, and at what frequency?",Body & health
S314,L3GD20H gyro-only 3-axis,20.0,Motion & Vibration,Contact,None,which-way-facing,Which way am I pointing?,Navigation & space
S315,AS7265x 18-channel spectral triad,69.95,Colour & Spectral,Standoff,None,colour-match,Does this colour match the reference?,Materials & chemistry
S315,AS7265x 18-channel spectral triad,69.95,Colour & Spectral,Standoff,None,contamination,Has this been contaminated?,Materials & chemistry
S315,AS7265x 18-channel spectral triad,69.95,Colour & Spectral,Standoff,None,fruit-ripe,Is it ripe?,Plants & soil
S315,AS7265x 18-channel spectral triad,69.95,Colour & Spectral,Standoff,None,material-type,What material is this?,Materials & chemistry
S315,AS7265x 18-channel spectral triad,69.95,Colour & Spectral,Standoff,None,object-material,What is this made of?,Objects & assets
S317,Hamamatsu C12880MA micro-spectrometer,330.0,Colour & Spectral,Standoff,None,colour-match,Does this colour match the reference?,Materials & chemistry
S317,Hamamatsu C12880MA micro-spectrometer,330.0,Colour & Spectral,Standoff,None,concentration-liquid,How concentrated is this solution?,Materials & chemistry
S317,Hamamatsu C12880MA micro-spectrometer,330.0,Colour & Spectral,Standoff,None,contamination,Has this been contaminated?,Materials & chemistry
S317,Hamamatsu C12880MA micro-spectrometer,330.0,Colour & Spectral,Standoff,None,material-type,What material is this?,Materials & chemistry
S317,Hamamatsu C12880MA micro-spectrometer,330.0,Colour & Spectral,Standoff,None,object-genuine,Is this authentic or counterfeit?,Objects & assets
S325,MLX90621 16x4 fast thermal array,60.0,Thermal Imaging,Standoff,Aggregate,crossed-boundary,Did something cross this line?,Human presence
S325,MLX90621 16x4 fast thermal array,60.0,Thermal Imaging,Standoff,Aggregate,machine-state,"Is it idle, loaded, or jammed?",Machine health
S325,MLX90621 16x4 fast thermal array,60.0,Thermal Imaging,Standoff,Aggregate,object-temperature,How hot is that surface?,Objects & assets
S325,MLX90621 16x4 fast thermal array,60.0,Thermal Imaging,Standoff,Aggregate,overheating,Is something running hotter than it should?,Machine health
S325,MLX90621 16x4 fast thermal array,60.0,Thermal Imaging,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
S326,Heimann HTPA32x32d thermopile array,140.0,Thermal Imaging,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S326,Heimann HTPA32x32d thermopile array,140.0,Thermal Imaging,Standoff,Aggregate,object-temperature,How hot is that surface?,Objects & assets
S326,Heimann HTPA32x32d thermopile array,140.0,Thermal Imaging,Standoff,Aggregate,overheating,Is something running hotter than it should?,Machine health
S326,Heimann HTPA32x32d thermopile array,140.0,Thermal Imaging,Standoff,Aggregate,someone-still-present,"Is someone still here, sitting perfectly still?",Human presence
S326,Heimann HTPA32x32d thermopile array,140.0,Thermal Imaging,Standoff,Aggregate,where-in-room,Whereabouts in the room are they?,Human presence
S327,Heimann HTPA80x64d thermopile array,350.0,Thermal Imaging,Standoff,Raw-imagery,how-many-people,How many people are in this space?,Human presence
S327,Heimann HTPA80x64d thermopile array,350.0,Thermal Imaging,Standoff,Raw-imagery,object-temperature,How hot is that surface?,Objects & assets
S327,Heimann HTPA80x64d thermopile array,350.0,Thermal Imaging,Standoff,Raw-imagery,overheating,Is something running hotter than it should?,Machine health
S327,Heimann HTPA80x64d thermopile array,350.0,Thermal Imaging,Standoff,Raw-imagery,person-fell,Did someone fall?,Human presence
S327,Heimann HTPA80x64d thermopile array,350.0,Thermal Imaging,Standoff,Raw-imagery,where-in-room,Whereabouts in the room are they?,Human presence
S328,SenXor MI0801 CMOS thermal imager,95.0,Thermal Imaging,Standoff,Raw-imagery,how-many-people,How many people are in this space?,Human presence
S328,SenXor MI0801 CMOS thermal imager,95.0,Thermal Imaging,Standoff,Raw-imagery,object-temperature,How hot is that surface?,Objects & assets
S328,SenXor MI0801 CMOS thermal imager,95.0,Thermal Imaging,Standoff,Raw-imagery,overheating,Is something running hotter than it should?,Machine health
S328,SenXor MI0801 CMOS thermal imager,95.0,Thermal Imaging,Standoff,Raw-imagery,person-fell,Did someone fall?,Human presence
S328,SenXor MI0801 CMOS thermal imager,95.0,Thermal Imaging,Standoff,Raw-imagery,someone-still-present,"Is someone still here, sitting perfectly still?",Human presence
S329,FLIR Lepton 3.1R radiometric thermal module,180.0,Thermal Imaging,Standoff,Raw-imagery,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S329,FLIR Lepton 3.1R radiometric thermal module,180.0,Thermal Imaging,Standoff,Raw-imagery,fire-present,Is there a flame?,Security & safety
S329,FLIR Lepton 3.1R radiometric thermal module,180.0,Thermal Imaging,Standoff,Raw-imagery,how-many-people,How many people are in this space?,Human presence
S329,FLIR Lepton 3.1R radiometric thermal module,180.0,Thermal Imaging,Standoff,Raw-imagery,object-temperature,How hot is that surface?,Objects & assets
S329,FLIR Lepton 3.1R radiometric thermal module,180.0,Thermal Imaging,Standoff,Raw-imagery,overheating,Is something running hotter than it should?,Machine health
S330,InfiRay P2 Pro USB-C thermal camera,270.0,Thermal Imaging,Standoff,Raw-imagery,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S330,InfiRay P2 Pro USB-C thermal camera,270.0,Thermal Imaging,Standoff,Raw-imagery,filter-clogged,Is the filter blocked?,Machine health
S330,InfiRay P2 Pro USB-C thermal camera,270.0,Thermal Imaging,Standoff,Raw-imagery,object-temperature,How hot is that surface?,Objects & assets
S330,InfiRay P2 Pro USB-C thermal camera,270.0,Thermal Imaging,Standoff,Raw-imagery,overheating,Is something running hotter than it should?,Machine health
S330,InfiRay P2 Pro USB-C thermal camera,270.0,Thermal Imaging,Standoff,Raw-imagery,someone-present,Is anyone here?,Human presence
S331,VL53L4CD short-range precision ToF,12.0,Distance & Ranging,Standoff,None,consumable-remaining,"How much is left, and how long until it runs out?",Objects & assets
S331,VL53L4CD short-range precision ToF,12.0,Distance & Ranging,Standoff,None,container-fullness,How full is it?,Objects & assets
S331,VL53L4CD short-range precision ToF,12.0,Distance & Ranging,Standoff,None,crossed-boundary,Did something cross this line?,Human presence
S331,VL53L4CD short-range precision ToF,12.0,Distance & Ranging,Standoff,None,object-present,Is the thing there?,Objects & assets
S331,VL53L4CD short-range precision ToF,12.0,Distance & Ranging,Standoff,None,obstacle-ahead,Is there something in the way?,Navigation & space
S334,PMW3901 optical flow,25.0,Distance & Ranging,Standoff,None,how-far-travelled,How far have I gone?,Navigation & space
S334,PMW3901 optical flow,25.0,Distance & Ranging,Standoff,None,how-fast-moving,How fast am I moving?,Navigation & space
S334,PMW3901 optical flow,25.0,Distance & Ranging,Standoff,None,object-moved,Has it been moved or disturbed?,Objects & assets
S334,PMW3901 optical flow,25.0,Distance & Ranging,Standoff,None,returned-to-spot,Am I back at the exact same place?,Navigation & space
S334,PMW3901 optical flow,25.0,Distance & Ranging,Standoff,None,structure-moved,Has this structure shifted or tilted since last time?,Navigation & space
S335,PAA5100JE near-field optical flow,25.0,Distance & Ranging,Standoff,None,how-far-travelled,How far have I gone?,Navigation & space
S335,PAA5100JE near-field optical flow,25.0,Distance & Ranging,Standoff,None,how-fast-moving,How fast am I moving?,Navigation & space
S335,PAA5100JE near-field optical flow,25.0,Distance & Ranging,Standoff,None,machine-state,"Is it idle, loaded, or jammed?",Machine health
S335,PAA5100JE near-field optical flow,25.0,Distance & Ranging,Standoff,None,object-moved,Has it been moved or disturbed?,Objects & assets
S335,PAA5100JE near-field optical flow,25.0,Distance & Ranging,Standoff,None,returned-to-spot,Am I back at the exact same place?,Navigation & space
S362,MAX30001 ECG + bioimpedance AFE,45.0,Biometric & Health,Contact,Identifiable,breathing-rate,How fast are they breathing?,Body & health
S362,MAX30001 ECG + bioimpedance AFE,45.0,Biometric & Health,Contact,Identifiable,breathing-stopped,Has breathing become irregular or stopped?,Body & health
S362,MAX30001 ECG + bioimpedance AFE,45.0,Biometric & Health,Contact,Identifiable,heart-rate,What is the heart rate?,Body & health
S362,MAX30001 ECG + bioimpedance AFE,45.0,Biometric & Health,Contact,Identifiable,heart-variability,How stressed or recovered is this body?,Body & health
S362,MAX30001 ECG + bioimpedance AFE,45.0,Biometric & Health,Contact,Identifiable,sleep-stage-proxy,"What sleep stage is this, roughly?",Body & health
S367,OpenBCI Cyton 8-channel biosensing board,499.0,Biometric & Health,Contact,Identifiable,blink-or-eye-move,Did they blink or move their eyes?,Body & health
S367,OpenBCI Cyton 8-channel biosensing board,499.0,Biometric & Health,Contact,Identifiable,heart-rate,What is the heart rate?,Body & health
S367,OpenBCI Cyton 8-channel biosensing board,499.0,Biometric & Health,Contact,Identifiable,muscle-effort,"Which muscle is working, and how hard?",Body & health
S367,OpenBCI Cyton 8-channel biosensing board,499.0,Biometric & Health,Contact,Identifiable,sleep-stage-proxy,"What sleep stage is this, roughly?",Body & health
S367,OpenBCI Cyton 8-channel biosensing board,499.0,Biometric & Health,Contact,Identifiable,stress-arousal,Is this person's arousal or stress rising?,Body & health
S373,Ferroelectret bed sensor (ballistocardiography),130.0,Biometric & Health,Through-barrier,Aggregate,breathing-rate,How fast are they breathing?,Body & health
S373,Ferroelectret bed sensor (ballistocardiography),130.0,Biometric & Health,Through-barrier,Aggregate,breathing-stopped,Has breathing become irregular or stopped?,Body & health
S373,Ferroelectret bed sensor (ballistocardiography),130.0,Biometric & Health,Through-barrier,Aggregate,heart-rate,What is the heart rate?,Body & health
S373,Ferroelectret bed sensor (ballistocardiography),130.0,Biometric & Health,Through-barrier,Aggregate,no-movement-alarm,Has nobody moved for worryingly long?,Human presence
S373,Ferroelectret bed sensor (ballistocardiography),130.0,Biometric & Health,Through-barrier,Aggregate,person-asleep,"Are they asleep, and how well?",Human presence
S395,Tactile pressure array,25.0,Force & Weight,Contact,Aggregate,gait-quality,How is this person walking?,Body & health
S395,Tactile pressure array,25.0,Force & Weight,Contact,Aggregate,object-identity,Which specific object is this?,Objects & assets
S395,Tactile pressure array,25.0,Force & Weight,Contact,Aggregate,object-present,Is the thing there?,Objects & assets
S395,Tactile pressure array,25.0,Force & Weight,Contact,Aggregate,posture,What posture is this body in?,Body & health
S395,Tactile pressure array,25.0,Force & Weight,Contact,Aggregate,someone-present,Is anyone here?,Human presence
S009,TMP36 analog temp,1.5,Temperature,Contact,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S009,TMP36 analog temp,1.5,Temperature,Contact,None,frost-tonight,Will there be frost tonight?,Weather & outdoors
S009,TMP36 analog temp,1.5,Temperature,Contact,None,object-temperature,How hot is that surface?,Objects & assets
S009,TMP36 analog temp,1.5,Temperature,Contact,None,overheating,Is something running hotter than it should?,Machine health
S017,DPS310 barometer,7,Pressure & Altitude,Standoff,None,door-state,Is it open or closed?,Objects & assets
S017,DPS310 barometer,7,Pressure & Altitude,Standoff,None,how-high,What altitude or floor am I on?,Navigation & space
S017,DPS310 barometer,7,Pressure & Altitude,Standoff,None,storm-approaching,Is a storm coming?,Weather & outdoors
S017,DPS310 barometer,7,Pressure & Altitude,Standoff,None,ventilation-adequate,Is ventilation actually working?,Air & environment
S018,MS5611 high-res altimeter,6,Pressure & Altitude,Standoff,None,door-state,Is it open or closed?,Objects & assets
S018,MS5611 high-res altimeter,6,Pressure & Altitude,Standoff,None,how-fast-moving,How fast am I moving?,Navigation & space
S018,MS5611 high-res altimeter,6,Pressure & Altitude,Standoff,None,how-high,What altitude or floor am I on?,Navigation & space
S018,MS5611 high-res altimeter,6,Pressure & Altitude,Standoff,None,storm-approaching,Is a storm coming?,Weather & outdoors
S027,MQ-3 alcohol sensor,2.5,Gas & VOC,Standoff,None,cycle-complete,Has the cycle finished?,Machine health
S027,MQ-3 alcohol sensor,2.5,Gas & VOC,Standoff,None,food-fresh,Is this food still good?,Materials & chemistry
S027,MQ-3 alcohol sensor,2.5,Gas & VOC,Standoff,None,smell-signature,What does this smell like — which known smell is it?,Air & environment
S027,MQ-3 alcohol sensor,2.5,Gas & VOC,Standoff,None,voc-event,Did something start off-gassing or smelling?,Air & environment
S028,MQ-7 carbon monoxide,2.5,Gas & VOC,Standoff,None,co-present,Is there carbon monoxide?,Air & environment
S028,MQ-7 carbon monoxide,2.5,Gas & VOC,Standoff,None,gas-leak,Is there a flammable gas leak?,Air & environment
S028,MQ-7 carbon monoxide,2.5,Gas & VOC,Standoff,None,machine-running,Is it on?,Machine health
S028,MQ-7 carbon monoxide,2.5,Gas & VOC,Standoff,None,smoke-present,Is there smoke?,Air & environment
S055,OPT4048 tristimulus color,9,Colour & Spectral,Standoff,None,colour-match,Does this colour match the reference?,Materials & chemistry
S055,OPT4048 tristimulus color,9,Colour & Spectral,Standoff,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S055,OPT4048 tristimulus color,9,Colour & Spectral,Standoff,None,light-dose-daily,Has this plant had enough light today?,Plants & soil
S055,OPT4048 tristimulus color,9,Colour & Spectral,Standoff,None,sky-clear,Is the sky clear or clouded?,Weather & outdoors
S105,TTP223 single touch,0.5,Touch & Capacitive,Through-barrier,None,door-state,Is it open or closed?,Objects & assets
S105,TTP223 single touch,0.5,Touch & Capacitive,Through-barrier,None,object-present,Is the thing there?,Objects & assets
S105,TTP223 single touch,0.5,Touch & Capacitive,Through-barrier,None,someone-present,Is anyone here?,Human presence
S105,TTP223 single touch,0.5,Touch & Capacitive,Through-barrier,None,tamper-detected,Has someone interfered with it?,Objects & assets
S107,Trill flexible touch sliders,20,Touch & Capacitive,Contact,None,object-moved,Has it been moved or disturbed?,Objects & assets
S107,Trill flexible touch sliders,20,Touch & Capacitive,Contact,None,object-present,Is the thing there?,Objects & assets
S107,Trill flexible touch sliders,20,Touch & Capacitive,Contact,None,someone-present,Is anyone here?,Human presence
S107,Trill flexible touch sliders,20,Touch & Capacitive,Contact,None,tank-level,How much is in the tank?,Water
S116,GSR / EDA sensor,10,Biometric & Health,Contact,Identifiable,hydration-proxy,Are they likely dehydrated?,Body & health
S116,GSR / EDA sensor,10,Biometric & Health,Contact,Identifiable,sleep-stage-proxy,"What sleep stage is this, roughly?",Body & health
S116,GSR / EDA sensor,10,Biometric & Health,Contact,Identifiable,someone-present,Is anyone here?,Human presence
S116,GSR / EDA sensor,10,Biometric & Health,Contact,Identifiable,stress-arousal,Is this person's arousal or stress rising?,Body & health
S123,Tipping bucket rain gauge,12,Weather & Outdoor,Contact,None,disease-pressure,Are conditions right for fungal disease?,Plants & soil
S123,Tipping bucket rain gauge,12,Weather & Outdoor,Contact,None,flood-rising,"Is water rising, and how fast?",Weather & outdoors
S123,Tipping bucket rain gauge,12,Weather & Outdoor,Contact,None,is-raining,"Is it raining, and how hard?",Weather & outdoors
S123,Tipping bucket rain gauge,12,Weather & Outdoor,Contact,None,plant-thirsty,Does this plant need water?,Plants & soil
S125,ML8511 / VEML6075 UV outdoor,6,Weather & Outdoor,Remote,None,coating-cured,"Has the paint, resin or glue finished curing?",Materials & chemistry
S125,ML8511 / VEML6075 UV outdoor,6,Weather & Outdoor,Remote,None,sky-clear,Is the sky clear or clouded?,Weather & outdoors
S125,ML8511 / VEML6075 UV outdoor,6,Weather & Outdoor,Remote,None,solar-resource,How much solar energy is available?,Weather & outdoors
S125,ML8511 / VEML6075 UV outdoor,6,Weather & Outdoor,Remote,None,uv-exposure,How much UV have I accumulated today?,Weather & outdoors
S127,Leaf wetness sensor,15,Weather & Outdoor,Contact,None,disease-pressure,Are conditions right for fungal disease?,Plants & soil
S127,Leaf wetness sensor,15,Weather & Outdoor,Contact,None,frost-tonight,Will there be frost tonight?,Weather & outdoors
S127,Leaf wetness sensor,15,Weather & Outdoor,Contact,None,is-raining,"Is it raining, and how hard?",Weather & outdoors
S127,Leaf wetness sensor,15,Weather & Outdoor,Contact,None,mould-risk,Is this surface going to grow mould?,Air & environment
S132,DS18B20 soil temp spear,5,Soil & Agriculture,Immersed,None,compost-active,Is the compost heating properly — or dangerously?,Plants & soil
S132,DS18B20 soil temp spear,5,Soil & Agriculture,Immersed,None,frost-tonight,Will there be frost tonight?,Weather & outdoors
S132,DS18B20 soil temp spear,5,Soil & Agriculture,Immersed,None,growth-rate,How fast is it growing?,Plants & soil
S132,DS18B20 soil temp spear,5,Soil & Agriculture,Immersed,None,soil-ready-to-plant,Is the soil warm enough to sow?,Plants & soil
S239,Dissolved oxygen kit (Atlas EZO-DO),170,Water & Liquid,Immersed,None,compost-active,Is the compost heating properly — or dangerously?,Plants & soil
S239,Dissolved oxygen kit (Atlas EZO-DO),170,Water & Liquid,Immersed,None,contamination,Has this been contaminated?,Materials & chemistry
S239,Dissolved oxygen kit (Atlas EZO-DO),170,Water & Liquid,Immersed,None,livestock-wellbeing,Are the animals comfortable and behaving normally?,Plants & soil
S239,Dissolved oxygen kit (Atlas EZO-DO),170,Water & Liquid,Immersed,None,water-oxygen,Is there enough oxygen for fish or microbes?,Water
S137,Turbidity sensor,12,Water & Liquid,Immersed,None,contamination,Has this been contaminated?,Materials & chemistry
S137,Turbidity sensor,12,Water & Liquid,Immersed,None,cycle-complete,Has the cycle finished?,Machine health
S137,Turbidity sensor,12,Water & Liquid,Immersed,None,filter-clogged,Is the filter blocked?,Machine health
S137,Turbidity sensor,12,Water & Liquid,Immersed,None,water-clarity,"Is the water cloudy — sediment, algae, runoff?",Water
S141,Water leak rope sensor,10,Water & Liquid,Contact,None,flood-rising,"Is water rising, and how fast?",Weather & outdoors
S141,Water leak rope sensor,10,Water & Liquid,Contact,None,mould-risk,Is this surface going to grow mould?,Air & environment
S141,Water leak rope sensor,10,Water & Liquid,Contact,None,perimeter-crossed,"Was the boundary crossed, and where along it?",Security & safety
S141,Water leak rope sensor,10,Water & Liquid,Contact,None,water-leak,Is water escaping where it shouldn't?,Water
S142,Ultrasonic liquid (through-wall),25,Water & Liquid,Through-barrier,None,consumable-remaining,"How much is left, and how long until it runs out?",Objects & assets
S142,Ultrasonic liquid (through-wall),25,Water & Liquid,Through-barrier,None,container-fullness,How full is it?,Objects & assets
S142,Ultrasonic liquid (through-wall),25,Water & Liquid,Through-barrier,None,pump-dry,Is the pump about to run dry?,Water
S142,Ultrasonic liquid (through-wall),25,Water & Liquid,Through-barrier,None,tank-level,How much is in the tank?,Water
S150,MAX471 / shunt + ADS1115,3,Power & Electrical,Contact,None,abnormal-current,Is it drawing an abnormal amount of power?,Machine health
S150,MAX471 / shunt + ADS1115,3,Power & Electrical,Contact,None,battery-charge,How much charge is left?,Energy
S150,MAX471 / shunt + ADS1115,3,Power & Electrical,Contact,None,machine-running,Is it on?,Machine health
S150,MAX471 / shunt + ADS1115,3,Power & Electrical,Contact,None,power-now,How much power is being used right now?,Energy
S152,AS5600 magnetic angle,3,Position & Rotation,Standoff,None,am-i-level,"Is this level, and by how much is it off?",Navigation & space
S152,AS5600 magnetic angle,3,Position & Rotation,Standoff,None,object-moved,Has it been moved or disturbed?,Objects & assets
S152,AS5600 magnetic angle,3,Position & Rotation,Standoff,None,rotation-speed,How fast is it turning?,Machine health
S152,AS5600 magnetic angle,3,Position & Rotation,Standoff,None,which-way-facing,Which way am I pointing?,Navigation & space
S153,600/1024PPR optical encoder,12,Position & Rotation,Contact,None,how-far-travelled,How far have I gone?,Navigation & space
S153,600/1024PPR optical encoder,12,Position & Rotation,Contact,None,machine-duty-cycle,How much is this machine actually used?,Machine health
S153,600/1024PPR optical encoder,12,Position & Rotation,Contact,None,machine-running,Is it on?,Machine health
S153,600/1024PPR optical encoder,12,Position & Rotation,Contact,None,rotation-speed,How fast is it turning?,Machine health
S164,D6T thermal presence,55,Thermal Imaging,Standoff,Aggregate,how-many-people,How many people are in this space?,Human presence
S164,D6T thermal presence,55,Thermal Imaging,Standoff,Aggregate,no-movement-alarm,Has nobody moved for worryingly long?,Human presence
S164,D6T thermal presence,55,Thermal Imaging,Standoff,Aggregate,occupancy-duration,How long has this desk/room/seat been in use?,Human presence
S164,D6T thermal presence,55,Thermal Imaging,Standoff,Aggregate,someone-present,Is anyone here?,Human presence
S171,RD200 radon sensor,180,Radiation & Nuclear,Standoff,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S171,RD200 radon sensor,180,Radiation & Nuclear,Standoff,None,radon-level,Is radon accumulating?,Air & environment
S171,RD200 radon sensor,180,Radiation & Nuclear,Standoff,None,routine-broken,Has this person's daily routine changed?,Human presence
S171,RD200 radon sensor,180,Radiation & Nuclear,Standoff,None,ventilation-adequate,Is ventilation actually working?,Air & environment
S184,MQ-8 hydrogen sensor,4,Gas & VOC,Standoff,None,battery-health,Is this battery degrading?,Energy
S184,MQ-8 hydrogen sensor,4,Gas & VOC,Standoff,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S184,MQ-8 hydrogen sensor,4,Gas & VOC,Standoff,None,gas-leak,Is there a flammable gas leak?,Air & environment
S184,MQ-8 hydrogen sensor,4,Gas & VOC,Standoff,None,voc-event,Did something start off-gassing or smelling?,Air & environment
S187,Muon detector (CosmicWatch),100,Radiation & Nuclear,Standoff,None,cosmic-flux,How many cosmic rays are passing through?,Invisible worlds
S187,Muon detector (CosmicWatch),100,Radiation & Nuclear,Standoff,None,drift-from-baseline,Has this drifted from how it behaved when new?,Machine health
S187,Muon detector (CosmicWatch),100,Radiation & Nuclear,Standoff,None,how-high,What altitude or floor am I on?,Navigation & space
S187,Muon detector (CosmicWatch),100,Radiation & Nuclear,Standoff,None,radiation-dose,How much radiation is here?,Invisible worlds
S199,MQ-4 methane / natural gas,2.5,Gas & VOC,Standoff,None,cooking-detected,Is someone cooking?,Air & environment
S199,MQ-4 methane / natural gas,2.5,Gas & VOC,Standoff,None,gas-leak,Is there a flammable gas leak?,Air & environment
S199,MQ-4 methane / natural gas,2.5,Gas & VOC,Standoff,None,stove-left-on,Was the hob left on with nobody there?,Security & safety
S199,MQ-4 methane / natural gas,2.5,Gas & VOC,Standoff,None,voc-event,Did something start off-gassing or smelling?,Air & environment
S201,MQ-131 ozone,30,Gas & VOC,Standoff,None,air-stuffy,Is this room stuffy — does it need fresh air?,Air & environment
S201,MQ-131 ozone,30,Gas & VOC,Standoff,None,ozone-present,Is something emitting ozone?,Air & environment
S201,MQ-131 ozone,30,Gas & VOC,Standoff,None,particulate-level,How polluted is the air right now?,Air & environment
S201,MQ-131 ozone,30,Gas & VOC,Standoff,None,voc-event,Did something start off-gassing or smelling?,Air & environment
